Volume_(BTC),Volume_(Currency),Weighted_Price,cheat,lag
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
0.49926578,3.320117437,6.65,6.65,6.65
1.42549766,9.479559439,6.65,6.65,6.65
1.42549766,9.479559439,6.65,6.7137651855,6.65
6.31,42.36385832,6.7137651855,6.7137651855,6.65
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
6.31,42.36385832,6.7137651855,6.7137651855,6.7137651855
